"attended_clean","interview_date_mo","client_name_clean","industry_clean","location_clean","position_to_be_closed_clean","gender_clean","current_location_clean","job_location_clean","interview_venue_clean","marital_clean","interview_type_clean","candidate_native_location_clean","skillset_clean","q_start_time_clean","q_unsch_mtgs_clean","q_call_3hrs_clean","q_alt_number_clean","q_resume_clean","q_venue_clean","q_call_letter_clean","q_total","name","interview_date_mo_te","industry_clean_te","location_clean_te","position_to_be_closed_clean_te","gender_clean_te","current_location_clean_te","job_location_clean_te","interview_venue_clean_te","marital_clean_te","interview_type_clean_te","candidate_native_location_clean_te","skillset_clean_te","q_start_time_clean_te","q_unsch_mtgs_clean_te","q_call_3hrs_clean_te","q_alt_number_clean_te","q_resume_clean_te","q_venue_clean_te","q_call_letter_clean_te","q_total_te"
"0","2","HOSPIRA","PHARMACEUTICALS","CHENNAI","NICHE","MALE","CHENNAI","OTHER","OTHER","SINGLE","SCHEDULED_WALKIN","OTHER","OTHER","1","1","1","1","1","1","1","7","Candidate 1",0.5229357798165137,0.5772357723577236,0.6045016077170418,0.6918238993710691,0.6379781420765027,0.6045016077170418,0.8431372549019608,0.7714285714285715,0.6486013986013986,0.6276595744680851,0.6724137931034483,0.6636363636363637,0.7216494845360825,0.7071428571428572,0.6983002832861189,0.7086956521739131,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.7357910906298003
"0","2","HOSPIRA","PHARMACEUTICALS","CHENNAI","NICHE","MALE","CHENNAI","CHENNAI","OTHER","SINGLE","SCHEDULED_WALKIN","CHENNAI","OTHER","0","0","0","0","0","0","0","0","Candidate 3",0.5229357798165137,0.5772357723577236,0.6045016077170418,0.6918238993710691,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.7714285714285715,0.6486013986013986,0.6276595744680851,0.5855855855855856,0.6636363636363637,0.3949579831932773,0.41013824884792627,0.4312796208530806,0.4185022026431718,0.4117647058823529,0.416289592760181,0.40789473684210525,0.4320388349514563
"0","2","HOSPIRA","PHARMACEUTICALS","CHENNAI","NICHE","MALE","CHENNAI","CHENNAI","OTHER","SINGLE","SCHEDULED_WALKIN","CHENNAI","OTHER","1","1","0","1","0","1","1","5","Candidate 4",0.5229357798165137,0.5772357723577236,0.6045016077170418,0.6918238993710691,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.7714285714285715,0.6486013986013986,0.6276595744680851,0.5855855855855856,0.6636363636363637,0.7216494845360825,0.7071428571428572,0.4312796208530806,0.7086956521739131,0.4117647058823529,0.7068965517241379,0.7126269956458636,0.24
"0","6","OTHER","OTHER","BANGALORE","NICHE","FEMALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","SCHEDULED_WALKIN","OTHER","OTHER","0","1","0","0","1","1","1","4","Candidate 12",0.6666666666666666,0.7,0.6769911504424779,0.6918238993710691,0.6324324324324324,0.6769911504424779,0.675,0.6822429906542056,0.6486013986013986,0.6276595744680851,0.6724137931034483,0.6636363636363637,0.3949579831932773,0.7071428571428572,0.4312796208530806,0.4185022026431718,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.0
"0","6","OTHER","OTHER","BANGALORE","NICHE","FEMALE","BANGALORE","BANGALORE","BANGALORE","SINGLE","SCHEDULED_WALKIN","BANGALORE","OTHER","0","1","1","0","1","1","1","5","Candidate 18",0.6666666666666666,0.7,0.6769911504424779,0.6918238993710691,0.6324324324324324,0.6769911504424779,0.675,0.6822429906542056,0.6486013986013986,0.6276595744680851,0.7024793388429752,0.6636363636363637,0.3949579831932773,0.7071428571428572,0.6983002832861189,0.4185022026431718,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.24
"0","6","STANDARD CHARTERED BANK","BFSI","CHENNAI","ROUTINE","MALE","CHENNAI","CHENNAI","CHENNAI","MARRIED","SCHEDULED_WALKIN","CHENNAI","ORACLE","1","1","1","1","1","1","0","6","Candidate 85",0.6666666666666666,0.6400560224089635,0.6045016077170418,0.6253298153034301,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.6066350710900474,0.6173913043478261,0.6276595744680851,0.5855855855855856,0.62,0.7216494845360825,0.7071428571428572,0.6983002832861189,0.7086956521739131,0.7083333333333334,0.7068965517241379,0.40789473684210525,0.43478260869565216
"0","6","STANDARD CHARTERED BANK","BFSI","CHENNAI","ROUTINE","MALE","CHENNAI","CHENNAI","CHENNAI","SINGLE","SCHEDULED_WALKIN","CHENNAI","ORACLE","0","1","1","0","1","1","1","5","Candidate 87",0.6666666666666666,0.6400560224089635,0.6045016077170418,0.6253298153034301,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.6066350710900474,0.6486013986013986,0.6276595744680851,0.5855855855855856,0.62,0.3949579831932773,0.7071428571428572,0.6983002832861189,0.4185022026431718,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.24
"0","5","STANDARD CHARTERED BANK","BFSI","CHENNAI","ROUTINE","MALE","CHENNAI","CHENNAI","CHENNAI","SINGLE","SCHEDULED_WALKIN","HYDERABAD","ACCOUNTING","1","1","1","1","1","1","1","7","Candidate 93",0.7402597402597403,0.6400560224089635,0.6045016077170418,0.6253298153034301,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.6066350710900474,0.6486013986013986,0.6276595744680851,0.6916666666666667,0.6621621621621622,0.7216494845360825,0.7071428571428572,0.6983002832861189,0.7086956521739131,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.7357910906298003
"0","5","STANDARD CHARTERED BANK","BFSI","CHENNAI","ROUTINE","MALE","CHENNAI","CHENNAI","CHENNAI","MARRIED","SCHEDULED_WALKIN","CHENNAI","ACCOUNTING","1","1","1","1","1","1","1","7","Candidate 96",0.7402597402597403,0.6400560224089635,0.6045016077170418,0.6253298153034301,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.6066350710900474,0.6173913043478261,0.6276595744680851,0.5855855855855856,0.6621621621621622,0.7216494845360825,0.7071428571428572,0.6983002832861189,0.7086956521739131,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.7357910906298003
"0","5","STANDARD CHARTERED BANK","BFSI","CHENNAI","ROUTINE","MALE","CHENNAI","CHENNAI","CHENNAI","MARRIED","SCHEDULED_WALKIN","HYDERABAD","ACCOUNTING","1","1","1","1","1","1","1","7","Candidate 97",0.7402597402597403,0.6400560224089635,0.6045016077170418,0.6253298153034301,0.6379781420765027,0.6045016077170418,0.6096096096096096,0.6066350710900474,0.6173913043478261,0.6276595744680851,0.6916666666666667,0.6621621621621622,0.7216494845360825,0.7071428571428572,0.6983002832861189,0.7086956521739131,0.7083333333333334,0.7068965517241379,0.7126269956458636,0.7357910906298003
